"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"Rab3c",30.5188428275719,0.646121587528271,0.754451375866852,0.856412498135998,0.391769653980543,0.946006285775767,"No","NotSig"
"Selp",14.1738479637161,1.06764174616673,1.24739755201408,0.855895335406813,0.392055675331407,0.946006285775767,"No","NotSig"
"Cd82",5606.87230086148,0.152339928864219,0.178128927542047,0.855222848788891,0.392427789300003,0.946006285775767,"No","NotSig"
"Trappc3",1876.21397680833,0.160687135448822,0.187733260446779,0.855933227103227,0.392034714699337,0.946006285775767,"No","NotSig"
"Klhl8",113.92744574534,0.350758547283873,0.40971504400999,0.856103656460613,0.391940446326425,0.946006285775767,"No","NotSig"
"Mgat2",3042.93140591731,0.161301691591463,0.188632445570072,0.855111065882585,0.392489664041218,0.946006285775767,"No","NotSig"
"Kif18b",70.2159260571551,-0.429219692553647,0.501747197848976,-0.855450103944259,0.392302015906745,0.946006285775767,"No","NotSig"
"Fsd1l",64.8282506990496,0.42884697315997,0.501269207843069,0.855522275156841,0.392262078172966,0.946006285775767,"No","NotSig"
"Uhrf1",497.588671337704,-0.221188492278064,0.258776024126373,-0.854748785266318,0.392690236415709,0.946315540276723,"No","NotSig"
"Mob3a",6158.968519601,-0.153851434849249,0.180162272752256,-0.853960335307338,0.393126967100794,0.946562309238935,"No","NotSig"
"Tmem242",2028.48411656024,-0.189122578693961,0.221455179399265,-0.85399934743901,0.393105350954936,0.946562309238935,"No","NotSig"
"Asb13",571.903370950004,0.196930184100022,0.230587312725715,0.854037378605785,0.393084279042975,0.946562309238935,"No","NotSig"
"BC031181",5354.87500966025,0.162129048245846,0.189866349247031,0.853911442911367,0.393154058797294,0.946562309238935,"No","NotSig"
"Swsap1",292.788221869736,-0.238071082478868,0.278732314121277,-0.854120855091395,0.393038029662853,0.946562309238935,"No","NotSig"
"Cd274",1036.61739982556,0.176001570390776,0.206169678057413,0.853673401681132,0.393285975646189,0.946684402245527,"No","NotSig"
"Mmp19",123.270613725871,0.329297848937672,0.385829232951469,0.853480816937197,0.393392721198985,0.946684402245527,"No","NotSig"
"Abtb2",41.8323573889345,0.561717100650313,0.658389917957385,0.853167834636663,0.393566237940027,0.946684402245527,"No","NotSig"
"Sec24c",1964.42311793882,0.170626569278607,0.199938216849546,0.853396474006787,0.393439476183908,0.946684402245527,"No","NotSig"
"Ubxn1",2552.19931963947,-0.15869328326917,0.18598849468319,-0.853242473624432,0.393524854031402,0.946684402245527,"No","NotSig"
"Dbn1",2005.73541538988,-0.199840404250569,0.234274266880522,-0.853019014471983,0.39364875978783,0.946709000812053,"No","NotSig"
"Itgb2l",25.629225291569,0.748059821449468,0.877514380081548,0.852475855016702,0.393950034490868,0.946762519176109,"No","NotSig"
"Tax1bp1",6692.65740415867,-0.141621514007843,0.166421984894335,-0.8509783974621,0.394781353043858,0.946762519176109,"No","NotSig"
"Rhoa",16338.0677859668,-0.138926151434539,0.164095000228104,-0.846620258029932,0.397206818647062,0.946762519176109,"No","NotSig"
"Aldh16a1",1181.01177327013,0.195000611537549,0.229037426576526,0.851391907655733,0.394551685516557,0.946762519176109,"No","NotSig"
"Slc25a5",30494.1310756588,0.145769976955465,0.171638297757634,0.849285846223568,0.395722254658588,0.946762519176109,"No","NotSig"
"Atp2b1",3219.97358869287,0.161058416794003,0.189649132797964,0.849244151121853,0.395745450355543,0.946762519176109,"No","NotSig"
"Slc29a3",708.633661992457,-0.196524889047855,0.232214886061622,-0.846306162283254,0.397381971060405,0.946762519176109,"No","NotSig"
"Rock2",1200.03099849182,-0.1731754429812,0.203225685961463,-0.852133637349555,0.394139924298501,0.946762519176109,"No","NotSig"
"Camkk1",52.7826367554278,0.468516189362973,0.553743144156845,0.846089372494818,0.397502888921745,0.946762519176109,"No","NotSig"
"Sgpp1",1875.3032891647,0.170595875422139,0.20048359077156,0.850921887250733,0.394812745635462,0.946762519176109,"No","NotSig"
"Poc5",248.888002824031,0.246964970747654,0.290580957283117,0.849900740422687,0.395380273897963,0.946762519176109,"No","NotSig"
"Eaf1",367.823550071734,0.237189287096562,0.279631898710575,0.848219706658208,0.39631562428263,0.946762519176109,"No","NotSig"
"Ajuba",19.5248016993221,-0.738201300200904,0.869926287112274,-0.848579139562926,0.39611551865205,0.946762519176109,"No","NotSig"
"Pidd1",56.028516748382,-0.478591847079497,0.56319393621273,-0.849781605068139,0.39544651849568,0.946762519176109,"No","NotSig"
"Stau2",142.037873550328,0.390414039490917,0.457848492394467,0.852714480829937,0.393817658528148,0.946762519176109,"No","NotSig"
"Inpp1",1128.98377980665,0.188130590714233,0.222072660720434,0.847157818093914,0.396907161606298,0.946762519176109,"No","NotSig"
"Rpusd2",57.2760662477917,-0.455795413288028,0.53497639810394,-0.851991629730686,0.394218737774036,0.946762519176109,"No","NotSig"
"Knstrn",570.713113708806,-0.209378002138878,0.247241489814861,-0.846856254974291,0.397075247905385,0.946762519176109,"No","NotSig"
"Idh3b",2683.81825375293,-0.153485974832764,0.180799945043132,-0.84892710999524,0.395921852613657,0.946762519176109,"No","NotSig"
"Nudt17",1825.88727416059,-0.585484753330227,0.686666058005201,-0.852648454812358,0.393854283294015,0.946762519176109,"No","NotSig"
"Tm2d1",2650.01688423349,0.155437595222782,0.182376609250182,0.852289094867172,0.394053657134718,0.946762519176109,"No","NotSig"
"Ppt1",231570.69595808,-0.145210189446894,0.171428510436333,-0.847059739813953,0.396961824107595,0.946762519176109,"No","NotSig"
"Ift122",221.72019546334,-0.265509012520546,0.312222344137134,-0.850384405556604,0.395111403292676,0.946762519176109,"No","NotSig"
"Eri2",86.5048223213216,0.38389149280524,0.45297570869515,0.847488033985497,0.396723153974658,0.946762519176109,"No","NotSig"
"Lamp1",8704.07348934502,0.192451483025911,0.226829033013907,0.848442901990026,0.396191358465053,0.946762519176109,"No","NotSig"
"Rbl2",404.276173406845,0.23214499335811,0.273471383140094,0.848882214630796,0.395946836314154,0.946762519176109,"No","NotSig"
"Gabarapl2",9155.9227856809,-0.161042826808151,0.189250686048154,-0.850949764943917,0.394797258811448,0.946762519176109,"No","NotSig"
"Idh3a",2328.00970394999,0.163717574493572,0.193395094473141,0.846544608277587,0.397248999732398,0.946762519176109,"No","NotSig"
"Faim",1443.27502809814,-0.183360219554649,0.215984880288981,-0.848949330662957,0.395909487446364,0.946762519176109,"No","NotSig"
"Pccb",164.823302199607,-0.288680945874544,0.340822855582893,-0.847011698733722,0.396988600761248,0.946762519176109,"No","NotSig"
"Lgals3bp",1213.91020008478,0.165069516360483,0.195082078385659,0.846154181493574,0.397466738374742,0.946762519176109,"No","NotSig"
"H2-Aa",607745.408266662,-0.199305573281344,0.235187479429173,-0.847432753499813,0.39675395457105,0.946762519176109,"No","NotSig"
"Uqcrfs1",7154.11747941746,0.148387545858072,0.174858835261761,0.848613372243604,0.396096463612541,0.946762519176109,"No","NotSig"
"Batf2",153.392974040032,0.398430832047195,0.470898601393977,0.84610748655388,0.397492784675542,0.946762519176109,"No","NotSig"
"Mrps35",886.286332784178,0.177023858414652,0.207957275954058,0.851251092814661,0.394629886352887,0.946762519176109,"No","NotSig"
"Manea",144.418771077721,-0.31976495603747,0.37562791009042,-0.85128114138403,0.394613198239417,0.946762519176109,"No","NotSig"
"Gm14117",52.5943864350189,0.541706476097085,0.639374633494288,0.84724424104311,0.396858998797994,0.946762519176109,"No","NotSig"
"Tubb2b",613.995836979359,-0.228043712788487,0.26843684556571,-0.849524633281632,0.395589429163411,0.946762519176109,"No","NotSig"
"Cox17",4676.90391234335,0.179602762966817,0.211287180854199,0.850040983275524,0.395302301179902,0.946762519176109,"No","NotSig"
"Scn3b",49.6488857189839,-0.497705847467037,0.587645515467749,-0.846949111950387,0.39702348638686,0.946762519176109,"No","NotSig"
"Gpd1l",912.34418400741,0.191100133728172,0.224312719263388,0.851936235964322,0.394249483606111,0.946762519176109,"No","NotSig"
"Pcmtd1",754.999170472809,-0.197171054877249,0.232133068959347,-0.849388050402156,0.395665400203394,0.946762519176109,"No","NotSig"
"Cpsf3",2448.02188228196,0.161657395960323,0.19022244472096,0.849833447348764,0.395417691039398,0.946762519176109,"No","NotSig"
"Arl16",487.096845717083,-0.201323846696933,0.237496465499884,-0.847691969954942,0.396609539568791,0.946762519176109,"No","NotSig"
"Fxyd2",104.649049932835,-0.356875602316436,0.421644793940698,-0.846389205902607,0.397335658071937,0.946762519176109,"No","NotSig"
"Snrpa",3353.23226889474,0.147417173395168,0.173958172063345,0.847428848249152,0.396756130511881,0.946762519176109,"No","NotSig"
"S1pr3",14.0640784132874,-1.14861148511221,1.35616944510872,-0.846952782526469,0.397021440371214,0.946762519176109,"No","NotSig"
"1810058I24Rik",2632.75737359529,-0.188152953699592,0.221820424616624,-0.848221952621269,0.396314373707226,0.946762519176109,"No","NotSig"
"Catip",45.2436641752531,-0.509423875707612,0.60011994172863,-0.848870101267139,0.395953577410398,0.946762519176109,"No","NotSig"
"Ttc30b",37.4965869434582,0.564781332631541,0.666130021922472,0.847854493934329,0.396519010185344,0.946762519176109,"No","NotSig"
"4932414N04Rik",15.2755925145693,-0.85532042542642,1.00529222700458,-0.850817704992083,0.394870624992584,0.946762519176109,"No","NotSig"
"0610012G03Rik",1339.61949777528,-0.173756795248065,0.204462438579687,-0.849822571104402,0.395423738786479,0.946762519176109,"No","NotSig"
"Vmn1r88",180.258247386435,-0.30715916481387,0.362772713272516,-0.846698645118689,0.39716311411683,0.946762519176109,"No","NotSig"
"Hars",1960.53218608917,0.171645305823107,0.203598271723263,0.843058756689311,0.39919558352229,0.946788302294781,"No","NotSig"
"Cyp4f18",58.58222246676,0.475473242565059,0.563753705533997,0.843405973029805,0.399001432507958,0.946788302294781,"No","NotSig"
"Dnah2",68.0064699522272,0.418488813259491,0.496503342386342,0.842872096788131,0.399299980585234,0.946788302294781,"No","NotSig"
"Tmem184b",881.19353330373,0.175895975283882,0.208496965149385,0.843638060428626,0.398871689196646,0.946788302294781,"No","NotSig"
"Havcr2",12494.5397390511,0.140933479344549,0.167562358492767,0.841080780983591,0.400302681107856,0.946788302294781,"No","NotSig"
"Rflnb",33.0401893100277,0.592203367927206,0.700456115803414,0.845453918619808,0.397857450952528,0.946788302294781,"No","NotSig"
"Gdi2",24551.6617069067,0.139161358180588,0.165487030531987,0.84092002698477,0.400392738129734,0.946788302294781,"No","NotSig"
"Dimt1",668.327533528503,0.185428048800968,0.219799784142985,0.843622524580562,0.3988803733746,0.946788302294781,"No","NotSig"
"Gpalpp1",658.646286233316,-0.183058591255421,0.217565739112782,-0.841394384988747,0.400127030055381,0.946788302294781,"No","NotSig"
"Pip4k2c",395.816197145231,0.21624578505517,0.256599126061,0.842737808092779,0.399375097103029,0.946788302294781,"No","NotSig"
"Khdrbs2",58.189020243068,-0.540246464328648,0.641647642034326,-0.841967505118247,0.399806142559505,0.946788302294781,"No","NotSig"
"Septin2",181.065803012747,-0.348435132255022,0.414006964984648,-0.841616595189268,0.400002597146656,0.946788302294781,"No","NotSig"
"Inpp5e",225.89190800542,0.26323370145649,0.312297683622149,0.842893544400983,0.399287984309178,0.946788302294781,"No","NotSig"
"Fastkd1",269.140004500281,0.24964228645149,0.296173922251913,0.842890841142845,0.399289496308435,0.946788302294781,"No","NotSig"
"Cyb5rl",162.179013359852,0.295178032038085,0.350206398256552,0.84286875827393,0.399301847933204,0.946788302294781,"No","NotSig"
"Rpa2",826.826052985894,-0.189578486711711,0.224520710427976,-0.844369708034243,0.398462844099961,0.946788302294781,"No","NotSig"
"Cenpu",48.892615075649,-0.555851133246163,0.660162459803139,-0.841991429521634,0.399792750754731,0.946788302294781,"No","NotSig"
"Snapc5",2488.57115303935,-0.19839047949838,0.235907521429928,-0.840967164996931,0.400366329381988,0.946788302294781,"No","NotSig"
"Xrn1",529.822315836019,-0.205696138107976,0.244001322068027,-0.843012391755111,0.399221513444583,0.946788302294781,"No","NotSig"
"Chsy1",602.223695197579,0.288004001832671,0.341631179848443,0.843026101892799,0.39921384584612,0.946788302294781,"No","NotSig"
"Tjp3",227.685784759584,0.258886483265829,0.30731535362873,0.842413111512131,0.399556756427896,0.946788302294781,"No","NotSig"
"Kri1",280.865311702849,-0.240877939811296,0.284876614101172,-0.84555182099205,0.397802812282391,0.946788302294781,"No","NotSig"
"Armc3",14.6864843813992,-0.892497842846623,1.06013684377253,-0.841870413323853,0.399860492947115,0.946788302294781,"No","NotSig"
"Ddhd1",1103.33575446722,0.186736609574852,0.221654364889667,0.842467549275664,0.399526296441897,0.946788302294781,"No","NotSig"
"Wdr70",948.062947634195,-0.168974649245344,0.200828819762089,-0.841386457608618,0.400131469646728,0.946788302294781,"No","NotSig"
"Bmf",234.705734399066,0.256872031275912,0.303985087916545,0.845015237544917,0.398102331509045,0.946788302294781,"No","NotSig"
"Uspl1",493.483143232904,-0.210764668816396,0.249627638031915,-0.844316240293273,0.398492713352789,0.946788302294781,"No","NotSig"
"Wdr41",795.558758360835,0.179084763648854,0.212877033922074,0.841259201847065,0.400202741075391,0.946788302294781,"No","NotSig"
"Wnk1",2389.45189945527,-0.15436856973185,0.183576126544925,-0.84089675840324,0.400405774578732,0.946788302294781,"No","NotSig"
"Rps23",10266.2430389859,-0.214602622450022,0.255007632524529,-0.84155372262977,0.400037802060475,0.946788302294781,"No","NotSig"
"Zfp366",2596.00917001968,0.18571370594069,0.219727252381192,0.845201056892597,0.397998592345136,0.946788302294781,"No","NotSig"
"Ndfip2",2030.69903092898,0.155445325738914,0.184686767717152,0.841670075557221,0.399972652770642,0.946788302294781,"No","NotSig"
"Sh2d4a",35.4556260246449,-0.557541141407743,0.662818263619278,-0.8411674391157,0.400254138854357,0.946788302294781,"No","NotSig"
"Olfr822",23.4974449655909,0.699964266161387,0.827801885692839,0.845569789413494,0.397792784715768,0.946788302294781,"No","NotSig"
