gene_id	a160	a163	a169	a172
Cenpq	397	290	421	402
Mmut	599	456	568	885
Tbc1d5	835	823	754	1438
Rhag	131	23	94	135
Satb1	562	503	727	894
Crisp2	3	0	3	0
Efhb	3	7	15	0
Cdc5l	2546	2300	2505	3795
Spats1	167	116	184	185
Aars2	118	116	133	195
Mrpl14	2124	1309	2352	2320
Sgo1	103	55	89	182
Slc29a1	533	385	453	728
Hsp90ab1	28058	28529	29674	41425
Nfkbie	2846	2530	2599	5029
Tcte1	8	11	10	5
Vegfa	20	28	52	81
Gtpbp2	505	317	429	695
Polh	74	85	101	98
Clic5	46	25	21	29
Enpp5	852	782	632	884
Enpp4	2521	2358	2794	3936
Cyp39a1	6	0	1	7
Fbxl17	561	430	528	660
Rsph9	3	3	5	9
Mrps18a	1808	1601	2064	2501
Rrp36	892	721	853	943
Ptk7	0	1	4	7
Cnpy3	3362	2983	3543	4651
Ubr2	595	596	576	875
Guca1b	10	4	5	13
Taf8	690	560	609	908
Guca1a	256	156	314	248
Gm20517	33	49	36	41
Bysl	431	359	457	607
Tfeb	692	609	806	1415
Foxp4	132	65	98	148
Trem2	10	8	6	12
Treml1	0	0	6	29
Nfya	163	131	118	183
Tspo2	42	9	16	20
Brd4	3024	2521	3029	4940
Stk38	2175	1911	2126	3334
Ppil1	1131	1095	1168	1560
Cpne5	34	42	49	37
Pi16	61	63	45	95
Mtch1	2685	2596	3272	5170
Fgd2	11613	10448	10591	17504
Pim1	1531	1794	2037	2671
Ccdc167	401	454	454	705
Cmtr1	1566	1697	2090	3165
Glo1	1939	1645	2140	2637
Glp1r	9	8	9	0
Tff2	0	7	18	0
Abcg1	1257	866	849	1376
Rsph1	35	20	31	27
Slc37a1	383	397	513	875
Wdr4	272	268	407	422
Ndufv3	2670	2155	3257	3050
Cbs	38	44	30	32
Cryaa	0	1	0	1
Sik1	1031	1418	1060	1937
Arhgap28	592	243	332	634
Epb41l3	133	132	111	113
Akap8	1445	1306	1381	2071
Myl12a	16061	14290	17706	18805
Myom1	127	125	117	142
Wiz	159	150	180	205
Lpin2	697	639	629	829
Emilin2	44	20	60	145
Smchd1	1379	1425	1287	1730
Cyp4f13	586	523	545	694
Ndc80	265	219	192	301
Clip4	2	4	3	3
Lbh	456	409	653	686
Galnt14	9	12	12	4
Ehd3	16	20	25	45
Xdh	113	147	199	281
Dpy30	2242	1810	2290	2431
Spast	482	446	494	779
Slc30a6	661	537	651	983
Prkd3	618	546	526	811
Yipf4	2438	2265	3156	3811
Birc6	1072	909	848	1295
Crim1	73	69	77	156
Vit	7	11	16	7
Strn	272	189	256	465
Ttc27	165	151	212	390
Eif2ak2	545	543	598	763
Cebpz	1448	1151	1404	1757
Ndufaf7	769	603	768	979
Pja2	1049	822	1140	1990
Qpct	360	328	441	426
Man2a1	447	533	422	734
Cyp1b1	4	4	4	1
Vapa	5655	5172	5814	8931
Hnrnpll	1363	1108	1392	2062
Ralbp1	1572	1220	1803	2277
Srsf7	13522	12319	15012	19841
Twsg1	830	749	854	1203
Ndufv2	7889	6523	9488	10469
Washc1	142	100	146	181
Washc2	863	784	885	1310
Lhcgr	49	96	115	105
Nrxn1	10	20	35	45
Cacna1h	4	0	1	4
Tedc2	51	47	39	25
Lrpprc	339	334	390	685
Atp6v0c	13411	11245	17425	19436
Pdpk1	730	714	784	948
Prss30	1519	1408	1512	2410
Prepl	219	196	258	411
Abca3	699	646	732	1505
Eci1	1410	1173	1638	2036
Six2	8	19	6	11
Srbd1	183	148	144	339
Dnase1l2	30	20	18	38
E4f1	527	518	476	990
Epas1	8	17	22	28
Mlst8	282	210	211	422
Rhoq	158	169	352	530
Pigf	913	862	1290	1331
Cript	3870	3401	4477	5407
Mcfd2	1774	1776	1858	3016
Msh2	628	594	734	1057
Gtf2a1l	0	7	12	0
Meiob	1	3	3	0
Hagh	1687	1541	1984	2305
Spsb3	870	693	878	1544
Mapk8ip3	354	389	349	631
C3	29	20	50	72
Jpt2	2230	1912	2629	4417
Tmem204	21	21	8	61
Ift140	494	336	407	627
Telo2	221	254	214	340
Pot1b	612	821	853	916
Sox8	9	11	11	5
Nme4	639	578	587	550
Pgap6	1098	839	828	1904
Mrpl28	2036	2018	2979	3340
Axin1	772	783	937	1437
Pdia2	28	37	30	0
Rgs11	69	94	109	160
Fam234a	700	506	745	1366
Luc7l	1483	1542	1302	2141
Dusp1	13127	13424	19229	27030
Bnip1	520	552	641	780
Phf1	220	160	204	492
Cuta	3091	2841	3523	3849
Plin3	2111	1544	2232	3124
Kdm4b	299	243	247	427
Rfx2	27	18	6	40
Acsbg2	8	11	9	3
Uqcc2	1580	1513	1854	2079
Acsbg3	12	9	9	18
Ip6k3	5	3	3	18
Grm8	9	6	2	2
Mllt1	239	254	231	665
Nudt3	1190	1134	1402	2219
Snrpc	3453	3166	3937	4304
Taf11	615	556	652	697
Anks1	162	166	229	393
Zfp523	122	102	159	195
Fkbp5	251	193	389	340
Clps	47	298	838	5
Pdzph1	0	1	3	0
Nudt12	22	35	50	34
Cul2	1034	941	1222	1892
Bambi	296	448	473	894
Mtpap	919	849	846	1207
Map3k8	1154	1232	1157	1635
Svil	119	145	105	152
Zeb1	933	748	827	1299
Epc1	670	582	486	773
Sos1	247	171	193	293
Map4k3	113	127	103	167
Thumpd2	122	131	115	103
Pkdcc	119	89	140	179
Cox7a2l	4706	3914	4924	5046
Thada	244	183	195	324
Dync2li1	113	126	217	333
Adcyap1	0	3	1	16
Polr2d	960	918	1038	1354
Slc25a46	1607	1285	1504	2205
Sap130	568	431	442	874
Syt4	2	4	8	0
Celf4	267	197	304	424
Tpgs2	461	500	613	908
Slc39a6	457	554	535	611
Elp2	1238	1106	1248	2679
2700062C07Rik	551	405	480	674
Zfp397	635	524	467	894
Mapre2	2840	1927	2597	4122
Wac	1825	1593	1993	3276
Ccny	694	573	778	1177
Thoc1	1142	1136	1124	2105
Rock1	2662	2654	2782	4265
Esco1	1977	1660	1778	2243
Mib1	400	477	485	773
Cyp4f41-ps	8	8	14	2
Zfp871	1622	1463	1248	2132
Adamts10	242	209	253	422
Myo1f	3602	3438	3274	5828
Kifc5b	19	17	12	14
Dtna	24	36	42	23
Cdh2	4	5	7	8
Tapbp	12872	10677	11422	19025
Pfdn6	1562	1433	1793	2010
Wdr46	581	472	604	1001
Mep1b	9	18	13	27
Rnf138	1260	1102	1387	1825
Vps52	1127	797	993	1377
Ring1	328	294	456	703
Slc39a7	2160	2141	2352	3726
Col11a2	28	14	19	57
Dsc2	6	3	5	5
H2-Oa	13139	11336	13846	15610
Brd2	2461	2428	2469	4571
Psmb8	49292	41574	57859	63430
Tap2	6427	5304	5458	10435
Btnl2	29	34	19	53
Pfdn1	1297	986	1497	1479
Psd2	1	0	2	17
Sting1	2813	2433	2484	4418
Dnajc18	207	201	188	346
Spata24	54	62	108	75
Mzb1	277	114	71	180
Slc23a1	8	27	24	13
Sil1	695	794	726	1025
Hspa9	2485	2551	2897	4911
Etf1	3401	2840	3410	5005
Nelfe	1497	1356	1454	2290
Cdc23	892	847	882	1773
C2	18	28	20	25
Epb41l4a	11	18	29	3
Stard4	508	631	598	649
Tslp	98	121	153	136
Bin1	1153	1041	1052	1527
Ercc3	406	318	319	564
Map3k2	557	505	486	832
Iws1	919	919	811	1404
Csnk2b	3669	3326	3872	4828
Apom	3	1	4	10
Bag6	352	288	424	621
Prrc2a	225	162	196	355
Aif1	20180	15449	25494	22495
Ltb	2573	2383	1706	3172
Wdr33	2222	2121	2174	2669
Tnf	1065	730	565	783
Lta	138	90	65	96
Atp6v1g2	99	97	71	164
Riok3	3612	2800	3276	5336
Pou5f1	0	0	4	8
Rmc1	1309	1138	1335	2464
Npc1	653	613	555	826
Mrpl27	1519	1440	1882	1810
Zfp521	11	12	19	26
Lama3	6	1	1	1
Dhx16	630	565	505	737
Impact	1168	1000	1219	1540
Ttc39c	133	114	69	161
Ndfip1	9752	9642	10828	14321
Atat1	438	387	425	630
Spry4	5	5	11	11
Gnl1	761	617	985	1621
Cabyr	0	7	4	0
Nr3c1	1699	1429	1593	2718
Mrps18b	2057	1871	2198	2463
Pcdh12	7	1	3	0
Dele1	110	115	155	142
Rpp21	1444	1220	1561	1431
Arap3	22	53	58	52
Hdac3	1088	924	1161	1669
Diaph1	527	529	544	1085
Trim26	1294	1149	1297	1969
H2-M5	190	160	211	327
Gabbr1	232	187	343	484
Dcp2	746	666	775	942
Ik	4329	4007	4576	6078
Pggt1b	785	662	595	803
Ap3s1	3364	2823	5185	7373
Ankhd1	1244	1090	952	1468
Slc4a9	18	26	11	28
Hbegf	14	12	10	6
Yipf5	1723	1542	1864	2939
Rbm27	1234	942	937	1232
Lars	1798	1611	1780	2014
Tcerg1	1862	1619	1698	2806
Ppp2r2b	0	8	3	1
Dpysl3	8	6	15	5
Jakmip2	10	28	30	22
Spink1	0	10	23	0
Dtwd2	165	151	132	171
Hsd17b4	1853	1840	2511	4086
Rab27b	47	55	52	102
Mbd2	2577	2003	2857	4950
Smad4	2032	1840	1676	3146
Sec11c	11819	10422	13116	14317
Rax	15	21	6	12
Pmaip1	11900	15250	15802	22793
Gnal	31	52	19	35
Impa2	632	497	747	996
Cidea	8	3	34	14
Afg3l2	818	657	781	1332
Srfbp1	425	344	377	656
Prelid3a	58	37	56	44
Spire1	307	219	343	511
Snx24	373	430	508	730
Psmg2	1126	1089	1441	1336
Ppic	4	2	5	13
Ptpn2	2689	2370	2712	3442
Cep192	431	367	411	569
Ldlrad4	116	146	141	168
Setbp1	19	18	24	23
Me2	3313	2900	3614	5665
Mapk4	24	32	32	34
Cxxc1	654	541	490	1235
Mbd1	549	420	469	755
Smad2	1589	1431	1607	2928
Sall3	0	10	5	17
Atp9b	434	413	548	990
Rbfa	1107	1055	1343	1907
Txnl4a	4428	4147	4653	7510
Gm16286	4428	4147	4653	7510
Pde6a	16	30	20	18
Csnk1a1	6925	6040	6040	9923
Pcyox1l	99	84	84	190
Grpel2	445	426	498	729
Napg	700	623	691	871
Txnl1	3071	2760	3947	4612
Nars	5007	4948	6266	8846
Fech	1268	893	1268	2178
Nedd4l	490	413	469	903
Lmnb1	950	1235	1460	1566
C330018D20Rik	509	341	423	557
Prrc1	900	875	1007	1637
Slc12a2	213	172	297	442
Fbn2	12	15	14	9
Isoc1	3983	3689	4366	6777
Dctn4	1004	1019	1138	1508
Rbm22	943	651	882	1479
Rps14	29840	23719	29865	26660
Cd74	1509695	1366249	1742759	1575594
Tcof1	448	433	577	855
Tmx3	1764	1662	1919	2650
Camk2a	9	23	22	17
Pdgfrb	1	0	5	0
Csf1r	644	556	531	931
Hmgxb3	310	291	306	641
Gnaq	522	465	836	1157
Psat1	527	609	620	875
Tle4	563	547	582	922
Cndp2	1896	1704	1678	2968
Timm21	765	708	908	1385
Cyb5a	19491	18784	27165	24498
Asrgl1	613	533	621	734
Anxa1	7941	6964	5068	6760
Incenp	226	204	183	293
Fth1	98106	87670	112464	98002
Rab3il1	241	225	283	421
Fads3	32	21	52	40
Fads2	69	68	140	240
Tmem138	451	370	389	746
Tmem216	305	198	260	252
Sdhaf2	2122	1562	1620	2555
Cd5	168	129	145	298
Cd6	58	45	60	84
Ms4a7	175	131	150	192
Ms4a1	1930	1468	3639	5138
Ms4a4c	1647	1557	982	1020
Ms4a6b	1774	1626	1112	1226
Ms4a4d	5	4	16	0
Ms4a6d	51	22	60	36
Ms4a2	0	1	8	1
Ms4a3	45	16	18	88
Mrpl16	1150	1060	1186	1562
Osbp	458	464	537	767
Fam111a	823	704	859	843
Zfp91	536	410	530	722
Lpxn	2455	2264	2615	3963
Gna14	5	8	2	0
Rfk	2012	1748	1550	2210
Pcsk5	90	124	297	397
Ostf1	11618	9876	11824	14139
Carnmt1	933	827	1043	1381
Trpm6	0	1	6	4
Ms4a20	76	73	125	235
Ms4a8a	0	7	17	0
Ms4a10	35	31	15	26
Ccdc86	1267	1120	1675	2589
Zp1	75	68	29	24
Prpf19	1289	1195	1708	2566
Tmem132a	124	79	220	270
Slc15a3	69	74	72	125
Ddb1	1454	1362	1462	2503
Fen1	972	900	1273	1542
Syt7	3	10	6	1
Aldh1a7	3	0	3	12
Tmc1	80	123	114	59
Zfand5	4163	4931	6305	8920
Cemip2	62	81	77	120
Slc22a19	12	25	34	7
Rtn3	1623	1540	1973	3080
Atl3	594	362	462	608
Naa40	566	532	538	1064
Lipo3	596	471	498	969
Otub1	2914	3042	3550	4425
Cdc42bpg	5	5	2	5
Ehd1	384	356	487	800
Atg2a	163	124	192	258
Ankrd22	7	1	6	0
Stambpl1	217	155	263	254
Ppp2r5b	73	56	72	121
Fas	1139	625	866	989
Cdc37l1	736	744	692	1158
Lipa	3996	3809	4759	7880
Ak3	1272	1249	1880	3540
Rcl1	599	491	734	1025
Majin	47	20	12	12
Snx15	446	406	390	733
Jak2	3290	2883	2787	4733
Sac3d1	417	353	323	566
Cdca5	171	162	173	210
Zfpl1	859	621	787	1076
Tnfrsf25	8	5	0	0
Kif20b	441	317	309	293
Vps51	1462	1189	1357	1914
Htr7	1022	1064	1284	2175
Tm7sf2	87	83	109	138
Rpp30	837	651	806	1054
Ankrd1	9	9	6	8
Pcgf5	1819	903	1408	1858
Mlana	0	0	0	11
Syvn1	834	858	1016	1810
Tnks2	1424	1200	1193	2154
Tjp2	200	211	233	275
Frmd8	721	661	821	1264
Uhrf2	1401	1166	1287	1630
Slc25a45	1689	1664	1438	2668
Rad9a	378	315	278	425
Dpf2	1887	1675	1817	3543
Gldc	5	12	7	18
Mrpl21	1258	1211	1659	1450
Rps6kb2	417	354	394	732
Ighmbp2	169	179	152	245
Pola2	540	460	474	882
Coro1b	8585	6765	8277	12857
Eif1ad	1274	1107	1262	1684
Cabp4	110	72	52	152
Chka	2394	1541	1506	2792
Banf1	5004	4368	6075	6417
Tmem134	3197	2775	3365	4366
Cst6	18	9	16	16
Aip	1715	1554	1470	2162
Pitpnm1	666	512	706	1329
Sf3b2	5143	4452	5096	6686
Pold4	1141	974	938	1016
Pacs1	439	455	342	735
Cdk2ap2	5577	5364	8802	9463
Grk2	2818	2679	2883	5702
Klc2	28	34	54	67
Acy3	45	36	83	67
Pip5k1b	11	7	21	39
Dkk1	1	15	5	7
Rab1b	4061	3610	4980	7778
Doc2g	114	57	64	127
Cnih2	3	11	7	0
Yif1a	2014	1974	2415	3086
Cbwd1	399	395	560	649
Rin1	4	4	12	5
Aldh3b1	1344	1267	1604	3153
Asah2	42	38	39	67
Rce1	741	620	990	1342
Slc29a2	25	13	21	38
Pcx	45	33	17	0
Minpp1	688	550	800	1563
Apba1	135	142	187	283
Papss2	967	282	515	751
Cpt1a	783	668	697	1599
Mrpl11	1375	1066	1441	1443
Tesmin	23	22	30	25
Mus81	384	301	354	536
Gal	1	7	18	10
Ppp6r3	685	744	637	992
Efemp2	87	44	66	208
Ctsw	164	159	116	122
Fibp	1822	1512	1655	2050
Fosl1	1	6	9	8
Lrp5	89	69	76	104
Drap1	1697	1517	2513	3189
Smarca2	983	856	770	1275
Vldlr	0	2	13	0
Rnaseh2c	667	545	653	616
Kat5	597	494	612	976
Rela	2404	1839	2161	4186
Slc1a1	18	2	14	8
Ehbp1l1	2757	2465	2701	4329
Fam89b	2138	1965	2258	3120
Ltbp3	19	5	34	27
Scyl1	549	455	549	1063
Capn1	223	217	320	398
Smc5	624	479	586	829
Arl2	690	613	794	995
Men1	212	182	230	459
Map4k2	265	198	248	514
Sf1	1513	1346	1664	2852
Prdx5	2171	1632	2612	3356
Esrra	457	419	555	734
Kcnk4	19	19	17	12
Gpr137	395	305	445	771
Bad	1094	861	1160	1339
Plcb3	154	156	176	294
Vegfb	279	266	473	547
Dnajc4	564	490	653	733
Fermt3	6096	5711	6168	10733
Stip1	2389	2433	3027	5114
Rcor2	1	9	4	11
Mark2	689	669	786	1716
Spindoc	162	236	267	465
Smc3	1759	1547	1858	2248
Pdcd4	1079	892	1416	1486
Shoc2	924	879	988	1586
Gpam	55	55	49	92
Acsl5	3558	3257	3751	6926
Zdhhc6	1559	1336	1596	2444
Vti1a	842	739	692	1109
Tcf7l2	559	567	707	1076
Hhex	1107	1272	1606	2382
Cep55	326	265	301	515
Rbp4	3	10	18	6
Eif3a	5754	5284	5533	7920
Dennd10	1074	734	1070	1552
Prdx3	3275	2393	3755	4871
Plce1	296	310	156	219
Noc3l	236	198	195	248
Hells	837	805	900	1086
Sorbs1	43	37	26	49
Aldh18a1	458	472	483	753
Tctn3	110	128	157	268
Ccnj	54	40	37	76
Tm9sf3	4831	4638	5427	10578
Pik3ap1	3178	2817	3334	5764
Lcor	362	331	379	516
Smndc1	1118	957	1400	1922
Mxi1	555	558	664	1275
Add3	972	856	754	1151
Xpnpep1	1081	1188	1256	2202
Trim8	866	893	1093	2231
Arl3	841	716	1309	1444
Sfxn2	711	684	789	1015
Maoa	107	34	100	134
Fundc1	6443	5841	6081	8078
Nt5c2	2045	1729	2109	3047
Msr1	11	17	50	15
Pdcd11	459	322	405	512
Taf5	178	143	153	326
Pcgf6	303	273	351	456
Tasl	843	889	682	901
Gk	149	154	214	373
Slk	3150	2812	2718	4635
Col17a1	23	6	17	6
Sfr1	3946	3380	5653	6829
Gsto1	6059	4444	4681	5295
Gsto2	5	8	5	6
Casp7	746	570	671	1164
Dclre1a	309	166	210	318
Nhlrc2	1230	1192	1230	1725
Ablim1	74	63	25	82
Trub1	221	234	322	496
Pnliprp2	1	42	62	0
Hspa12a	31	12	6	9
Slc18a2	58	41	61	88
3110040N11Rik	747	737	824	680
Btbd1	2214	2090	2990	4273
Hdgfl3	100	109	183	255
Gcgr	1	0	38	6
Bhlhe22	11	1	2	0
Ppp1r27	3	6	5	2
P4hb	7667	7937	9568	15687
Arhgdia	26863	24635	29997	42754
Ints4	1225	1093	1326	1888
Alyref	5445	5748	5759	6894
Anapc11	2736	2556	3249	3681
Pcyt2	1923	1720	2950	4483
Sirt7	4325	3561	4534	7030
Tollip	894	738	815	1312
Pycr1	46	70	58	47
Myadml2	1	0	0	18
Aspscr1	1334	1182	1658	2442
Cenpx	2189	2033	2923	2811
Lrrc45	646	495	694	1241
Mob2	1020	951	921	1446
Cbr2	4	6	0	4
Maged1	101	95	454	1128
Fasn	579	613	566	1013
Arhgap19	181	163	163	242
Dus1l	810	668	828	1038
Gps1	2562	2361	2827	4749
Zdhhc16	671	548	665	983
Rfng	465	370	486	1079
Mms19	504	425	489	997
Slc16a3	68	69	190	310
Csnk1d	2911	2471	2718	4589
Cd7	2949	3209	1734	2383
Ogfod3	237	222	320	423
Rab40b	1	4	5	3
Ubtd1	111	78	93	220
Ankrd2	0	4	7	0
Wdr45b	1357	1044	1529	1707
Fn3k	21	0	22	58
Hoga1	44	45	74	77
Pi4k2a	2604	2479	3875	6017
R3hcc1l	631	602	498	991
Loxl4	3	1	0	8
Hps1	686	611	652	1093
Cnnm1	198	161	237	201
Got1	1551	1934	4110	5838
Entpd7	275	289	257	279
Cutc	638	530	630	653
Abcc2	12	33	15	27
Gm10768	12	33	15	27
Dnmbp	603	464	473	809
Cpn1	33	33	26	15
Cyp2c23	3	3	1	0
Erlin1	4304	4448	5794	9349
Chuk	4653	4056	4529	6722
Cwf19l1	387	338	278	521
Scd3	110	83	191	172
Scd2	658	554	713	684
Ndufb8	9433	7960	10723	10561
Sema4g	4	12	7	2
Mrpl43	1840	1614	2269	2231
Twnk	199	186	167	309
Sfxn3	848	762	972	944
Kazald1	1	0	14	17
Tlx1	3	0	1	0
Btrc	394	329	382	526
Poll	162	95	120	219
Oga	1698	1283	1598	2098
Ldb1	441	540	660	1094
Gbf1	1249	1056	960	1601
Nfkb2	2702	1976	2253	4989
Fbxl15	159	114	124	240
Mfsd13a	152	97	106	169
Actr1a	1309	1081	1311	2326
Sufu	216	151	189	316
Hexa	5728	5128	6598	10180
Arih1	1015	1095	1103	1764
Bbs4	151	151	137	134
Adpgk	739	768	882	1613
Parp6	248	179	197	272
Limd1	2361	2170	2204	4021
Sacm1l	1528	1339	1527	3069
Fyco1	1152	902	768	1344
Slc6a20b	60	47	61	54
Lztfl1	1187	1289	972	1201
Tbl1x	1446	1167	1098	2188
Zfhx4	0	0	11	0
Ribc1	36	43	52	50
Hsd17b10	1352	1286	1801	1953
Huwe1	967	789	913	1853
Fam120c	48	28	39	23
Tsr2	721	534	644	626
Fgd1	24	16	25	39
Gnl3l	629	532	488	880
Maged2	24	14	76	120
Apex2	369	296	336	486
Alas2	1218	416	664	807
Pfkfb1	116	102	52	89
Abhd6	488	421	495	722
Flnb	943	717	830	1725
Dnase1l3	12648	10906	9340	13849
Polr3a	431	336	277	457
Sat1	25817	22553	25322	27903
Acot9	1878	1290	2049	2538
Prdx4	916	906	1105	1201
Rps24	14112	10521	13431	11871
Ptprj	712	677	664	1048
Banp	625	544	523	1080
Car5a	6	14	22	11
Jph3	13	2	3	6
Itgb8	14	13	13	2
Sp4	74	95	69	141
Atp10a	28	40	32	78
Ube3a	2844	2517	3207	4890
Padi3	0	3	7	4
Padi1	2	7	5	10
Padi4	4	7	30	62
Kdm5c	590	528	492	880
Sbds	2127	1747	2086	2688
Rabgef1	446	359	546	889
Itga7	38	32	52	34
Rdh5	45	32	70	118
Cd63	9009	3162	5949	5478
Gdf11	11	11	9	10
Ormdl2	3202	3049	3870	5267
Dnajc14	911	844	986	1656
Mmp19	93	99	121	202
Dgka	301	297	438	596
Cdk2	666	639	822	1181
Pmel	13	6	11	34
Rps26	9293	6761	10701	8329
Pa2g4	1751	1712	1715	2301
Esyt1	1071	975	1215	2166
Smarcc2	1016	909	1005	1802
Chmp6	973	869	996	1657
Baiap2	393	463	548	761
Rnf41	656	836	775	1440
Nabp2	1448	1198	1279	1700
Aatk	7	1	7	15
Tepsin	286	236	218	368
Cnpy2	2396	2147	2976	3363
Il23a	12	8	11	11
Faap100	246	180	289	474
Pde6g	9	7	18	11
Mip	2	6	0	0
Atp5b	40416	37510	43437	57057
Prim1	595	493	551	654
Tac2	5	0	24	36
Myo1a	0	1	1	12
Nab2	241	215	528	890
Shmt2	817	836	1151	1875
R3hdm2	305	268	313	543
Ddit3	766	697	713	877
Mbd6	144	112	148	354
Dctn2	2650	2421	2844	4587
Ttc4	541	432	449	872
Pip4k2c	345	302	369	635
Katnal2	5	11	4	9
Hdhd2	823	725	864	1179
Agap2	62	85	52	73
Pias2	448	347	374	535
Rnf165	15	18	25	33
Atp5a1	7482	7163	8279	10550
Pstpip2	216	215	232	405
Crisp1	0	1	2	6
Avil	8	7	19	24
Crisp3	9	1	9	22
Atp23	211	194	264	271
Usp33	739	705	630	1095
Clns1a	3505	3014	3996	5779
Paip1	659	461	793	203
Nnt	534	396	423	640
Scart1	5	4	7	1
Paox	220	231	170	217
Echs1	1214	1068	1191	1671
Fuom	67	62	49	68
Msx3	5	4	3	0
Zfp511	1398	1165	1239	1770
Adam8	8850	6677	7701	13224
Tubgcp2	647	455	455	694
Adgra1	0	1	3	6
Inpp5a	145	105	132	243
Cyp2e1	11	5	3	8
Odf3	0	0	2	8
Bet1l	1002	934	1206	1521
Ric8a	1389	1277	1480	2124
Sirt3	545	510	727	975
Psmd13	3536	2881	3876	5459
Ifitm5	9	27	39	54
Ifitm1	197	222	241	170
Ifitm3	4383	3775	9924	8519
Sigirr	541	520	505	995
Ptdss2	428	271	426	680
Irf7	2156	1993	2283	4449
Hras	992	838	1272	1833
Lmntd2	103	92	65	182
Taldo1	29906	27357	31607	37473
Eps8l2	87	42	62	204
Tmem80	446	343	303	515
Pidd1	53	61	57	47
Rplp2	11334	8687	11615	9794
Pnpla2	2250	1913	2606	4297
Cd151	27	17	36	45
Tspan4	249	261	413	452
Chid1	529	528	688	1207
Tmem192	1118	1063	1479	1673
Apool	1108	888	1163	1485
Chm	578	466	518	599
Crcp	1329	1119	1232	1683
Asl	1801	1275	2145	3178
Gusb	19700	18505	25852	37871
Phkg1	60	82	105	191
Sumf2	231	223	258	377
Tm9sf2	10285	10340	13551	18841
Clybl	385	307	483	568
Farp1	9	12	26	27
Slc15a1	14	21	21	11
Dock9	96	54	70	199
Tnrc6c	457	423	480	652
Tmc6	349	367	366	638
6030468B19Rik	53	43	35	60
Tk1	738	658	852	1341
Cant1	456	391	426	907
Rbfox3	5	3	0	10
Cbx2	21	17	29	51
Cbx8	261	187	214	256
Gaa	758	471	810	1424
Eif4a3	4458	4248	5220	7181
Rptor	469	265	283	413
Pde8a	220	231	222	459
Cpeb1	0	1	1	0
Nat1	1	6	1	0
Tma16	435	440	434	632
Dach2	2	2	19	9
Klhl4	2	8	15	0
Zfp202	70	35	52	81
Copg2	1786	1758	1812	3094
Mkln1	1792	1476	1652	3024
Bach1	299	402	362	622
Cct8	12254	11182	13781	19940
Usp16	1456	1269	1486	2112
Phf6	765	720	681	1316
Hprt	4324	3567	4893	5584
Ccdc51	212	155	153	263
Atrip	375	345	430	517
Gm53191	375	345	430	517
Shisa5	5822	4799	5401	7933
Pfkfb4	148	130	108	248
Col7a1	5	6	9	55
Uqcrc1	2770	3092	3527	4742
Arhgef9	137	101	139	148
Tmem47	7	8	21	10
Alox5	18	14	25	18
Marchf8	55	30	50	97
Myo3a	1	7	1	10
Wdr73	590	521	476	910
Nmb	9	13	36	14
Sec11a	4197	3645	5222	5646
Pigq	705	552	574	1206
Rab40c	201	222	321	417
Mettl26	822	655	920	1041
Mcrip2	225	195	312	461
Rhot2	220	174	204	353
Rhbdl1	14	0	7	0
Jmjd8	552	445	515	826
Wdr24	343	282	391	466
Prps2	611	587	501	719
Sdc3	2125	1709	2354	5828
Hadha	1072	943	1021	1446
Il6	159	335	380	425
Tyms	830	831	1000	1188
Agbl1	6	4	1	1
Hspa4l	124	120	122	208
Plk4	444	347	338	550
Mfsd8	170	142	112	272
Larp1b	653	568	638	982
Jade1	235	177	205	259
D3Ertd751e	165	155	171	180
Crisp4	13	10	16	4
Crispld1	16	11	3	50
Gdap1	5	16	12	3
Ly96	1393	1032	1253	1284
Itih5	23	13	39	20
Atp5c1	17085	15817	19516	20933
Taf3	685	639	731	1047
Exosc7	1566	1395	1947	2186
Zdhhc3	1398	1264	1596	1935
Tgm4	2	9	13	6
Slco3a1	2248	2100	2331	5169
Pgm1	279	281	444	450
Slc25a10	1075	905	1276	1663
Hgs	1036	814	855	1716
Rpl14	18552	15759	20052	18306
Rassf3	976	854	1254	1915
Ccr1	234	301	96	186
Ccdc7a	1	4	8	12
Itgb1	6939	5214	6023	9949
Nrp1	365	352	345	638
Pard3	18	11	14	4
Homer2	307	308	563	686
Dhtkd1	43	66	43	90
Sec61a2	312	223	338	615
Nudt5	1032	1030	1129	1662
Zfp282	359	359	280	432
Pdia4	3702	4256	5234	7862
Iscu	10072	6612	8887	10527
Fam20c	16	5	11	11
Prkar1b	24	11	12	27
Pdgfa	104	78	108	146
Dnaaf5	89	102	89	228
Get4	1578	1480	1800	2840
Xiap	645	536	541	842
Stag2	1272	977	985	1366
Cplx2	30	38	29	22
Higd2a	4294	3579	4191	3878
Nop16	1658	1640	2232	2602
Arl10	500	390	378	359
4833439L19Rik	1873	1637	1823	3446
Thoc3	1032	874	1253	1564
Faf2	1204	1055	1109	2154
Tspan17	191	155	368	558
Unc5a	4	1	2	0
Hk3	1825	1583	1474	2948
Uimc1	1268	1173	1246	1902
Smad7	182	211	291	294
Myo5b	22	13	3	3
Casp12	4	6	3	0
Casp1	1710	1242	1220	1381
Snca	554	243	206	171
Gria4	0	10	1	2
Kbtbd3	343	275	436	377
Aasdhppt	807	653	846	1064
Cwf19l2	642	484	596	701
Alkbh8	324	292	362	456
Sox17	4	11	1	0
Lypla1	2647	2335	2484	4043
Oprk1	1	5	3	3
Rb1cc1	938	771	700	1013
Sntg1	12	12	14	16
Adhfe1	19	7	4	40
