"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"Gria2",20.1374824651494,-0.739022138226547,0.764600016931253,-0.966547373609324,0.333770353681454,0.582413784061659,"No","NotSig"
"Foxh1",31.1270223022133,-0.612538252307404,0.633991056021776,-0.966162292810585,0.333962977853283,0.582551980725448,"No","NotSig"
"Tram2",80.3037744130536,0.349796786363585,0.362099447909148,0.966024080907603,0.334032131352544,0.582551980725448,"No","NotSig"
"Fbxo38",798.246044550923,0.130066310990327,0.134646240966451,0.965985459800066,0.334051456843388,0.582551980725448,"No","NotSig"
"Camk2g",102.640048392581,-0.308373963948785,0.31930927080155,-0.965753243476726,0.334167670017262,0.582587378784399,"No","NotSig"
"Rbbp5",500.081642038272,-0.172587541552894,0.178700039831733,-0.965794645123781,0.334146948561875,0.582587378784399,"No","NotSig"
"Ndufa10",2606.25042912564,0.098356731765045,0.101867923936529,0.965531915878918,0.334278458164957,0.58265201615673,"No","NotSig"
"Alg3",571.431926477415,0.152622446906845,0.158078110494878,0.965487545549772,0.334300671107376,0.58265201615673,"No","NotSig"
"Eaf2",47.6906864688348,0.451407830377525,0.46761534683534,0.965340067284999,0.334374509405807,0.582697108056484,"No","NotSig"
"Rpgrip1",35.9752167550347,-0.557950409400767,0.578140404308795,-0.965077696079439,0.334505897418024,0.58284246153674,"No","NotSig"
"Dbf4",491.627909131706,-0.157974023073788,0.163738862101661,-0.964792481431235,0.334648762518649,0.582924170788149,"No","NotSig"
"Cd63-ps",27.8262725449064,-0.650035424633691,0.673740274338725,-0.964816041718301,0.334636959591562,0.582924170788149,"No","NotSig"
